user_id,plan_type,billing_cycle,signup_date,is_churner
3618,Premium,Annual,2024-06-06,False
3619,Basic,Annual,2024-12-04,False
3620,Family,Annual,2024-11-20,False
3621,Basic,Annual,2024-06-28,False
3622,Premium,Annual,2024-01-03,False
3623,Basic,Monthly,2024-06-17,False
3624,Basic,Monthly,2024-09-14,False
3625,Basic,Annual,2024-12-01,False
3626,Premium,Monthly,2024-09-02,False
3627,Family,Annual,2024-08-15,False
3628,Basic,Annual,2024-12-18,True
3629,Basic,Monthly,2024-11-10,False
3630,Premium,Annual,2024-11-25,False
3631,Premium,Annual,2024-06-09,False
3632,Basic,Annual,2024-04-29,False
3633,Family,Annual,2024-07-28,False
3634,Premium,Annual,2024-08-11,False
3635,Family,Annual,2024-02-13,False
3636,Premium,Monthly,2024-04-29,False
3637,Premium,Monthly,2024-04-08,False
3638,Premium,Monthly,2024-03-03,False
3639,Basic,Annual,2024-08-05,False
3640,Basic,Monthly,2024-05-30,False
3641,Family,Annual,2024-05-17,False
3642,Premium,Annual,2024-10-12,False
3643,Basic,Annual,2024-11-02,False
3644,Premium,Monthly,2024-05-15,False
3645,Family,Annual,2024-07-14,False
3646,Premium,Annual,2024-10-17,False
3647,Family,Annual,2024-08-22,False
3648,Premium,Annual,2024-06-21,False
3649,Family,Annual,2024-07-06,False
3650,Family,Annual,2024-01-04,False
3651,Premium,Monthly,2024-12-03,False
3652,Basic,Monthly,2024-02-26,False
3653,Family,Annual,2024-12-27,False
3654,Basic,Monthly,2024-10-09,False
3655,Premium,Annual,2024-02-13,False
3656,Premium,Annual,2024-08-23,False
3657,Premium,Annual,2024-05-04,False
3658,Family,Annual,2024-10-03,False
3659,Basic,Annual,2024-10-15,False
3660,Family,Annual,2024-09-19,False
3661,Family,Annual,2024-07-19,False
3662,Basic,Monthly,2024-11-02,False
3663,Basic,Annual,2024-10-18,False
3664,Basic,Monthly,2024-03-17,True
3665,Basic,Annual,2024-09-26,True
3666,Family,Annual,2024-11-02,False
3667,Premium,Monthly,2024-02-02,False
3668,Premium,Annual,2024-06-05,False
3669,Premium,Annual,2024-04-25,False
3670,Premium,Monthly,2024-06-14,False
3671,Basic,Monthly,2024-08-26,False
3672,Basic,Annual,2024-12-28,False
3673,Premium,Monthly,2024-07-07,False
3674,Basic,Annual,2024-11-02,False
3675,Premium,Annual,2024-08-01,False
3676,Premium,Annual,2024-03-27,False
3677,Basic,Annual,2024-02-07,False
3678,Premium,Annual,2024-02-19,False
3679,Premium,Monthly,2024-01-28,False
3680,Premium,Monthly,2024-03-21,False
3681,Premium,Monthly,2024-01-09,False
3682,Premium,Annual,2024-09-13,False
3683,Basic,Annual,2024-08-07,False
3684,Premium,Annual,2024-10-06,False
3685,Premium,Annual,2024-07-24,False
3686,Family,Annual,2024-07-18,False
3687,Basic,Annual,2024-08-20,False
3688,Premium,Annual,2024-02-10,False
3689,Family,Annual,2024-05-27,False
3690,Premium,Annual,2024-07-05,False
3691,Premium,Annual,2024-01-08,True
3692,Basic,Annual,2024-05-25,False
3693,Family,Annual,2024-02-08,False
3694,Basic,Monthly,2024-01-20,False
3695,Premium,Monthly,2024-07-22,False
3696,Premium,Monthly,2024-01-11,False
3697,Family,Annual,2024-09-03,False
3698,Basic,Annual,2024-11-19,False
3699,Premium,Monthly,2024-08-29,False
3700,Basic,Annual,2024-02-27,False
3701,Basic,Monthly,2024-06-01,False
3702,Basic,Annual,2024-02-16,False
3703,Premium,Annual,2024-10-07,False
3704,Premium,Annual,2024-11-02,False
3705,Family,Annual,2024-06-03,False
3706,Basic,Annual,2024-07-04,False
3707,Family,Annual,2024-07-10,True
3708,Premium,Monthly,2024-01-06,False
3709,Family,Annual,2024-06-28,True
3710,Family,Annual,2024-06-01,False
3711,Premium,Annual,2024-11-03,False
3712,Basic,Annual,2024-12-25,False
3713,Family,Annual,2024-09-21,False
3714,Premium,Annual,2024-01-01,False
3715,Premium,Monthly,2024-10-20,False
3716,Premium,Annual,2024-08-01,False
3717,Basic,Monthly,2024-11-02,False
3718,Basic,Monthly,2024-01-01,False
3719,Premium,Monthly,2024-09-20,False
3720,Premium,Annual,2024-12-16,False
3721,Family,Annual,2024-03-02,False
3722,Family,Annual,2024-05-02,False
3723,Basic,Monthly,2024-06-23,False
3724,Basic,Annual,2024-08-10,False
3725,Premium,Annual,2024-08-12,False
3726,Premium,Annual,2024-11-16,False
3727,Basic,Monthly,2024-06-14,False
3728,Family,Annual,2024-01-11,False
3729,Family,Annual,2024-02-05,False
3730,Premium,Annual,2024-01-19,False
3731,Family,Annual,2024-02-03,False
3732,Basic,Monthly,2024-01-02,False
3733,Basic,Monthly,2024-03-30,False
3734,Basic,Monthly,2024-04-15,False
3735,Basic,Monthly,2024-04-24,False
3736,Premium,Annual,2024-05-31,False
3737,Basic,Monthly,2024-06-27,False
3738,Basic,Annual,2024-05-30,False
3739,Premium,Annual,2024-05-30,False
3740,Basic,Annual,2024-02-15,False
3741,Family,Annual,2024-02-04,False
3742,Premium,Annual,2024-03-29,False
3743,Basic,Monthly,2024-10-24,False
3744,Basic,Monthly,2024-09-04,False
3745,Basic,Monthly,2024-11-25,False
3746,Basic,Monthly,2024-11-11,False
3747,Basic,Annual,2024-06-04,False
3748,Family,Annual,2024-04-16,False
3749,Basic,Monthly,2024-08-08,True
3750,Family,Annual,2024-11-05,False
3751,Basic,Monthly,2024-02-18,False
3752,Family,Annual,2024-01-01,False
3753,Family,Annual,2024-07-13,True
3754,Basic,Annual,2024-11-07,False
3755,Basic,Monthly,2024-09-09,False
3756,Family,Annual,2024-09-27,False
3757,Basic,Monthly,2024-06-28,False
3758,Basic,Annual,2024-12-02,False
3759,Basic,Annual,2024-05-26,False
3760,Basic,Annual,2024-09-12,False
3761,Basic,Monthly,2024-06-26,False
3762,Premium,Annual,2024-01-27,False
3763,Basic,Monthly,2024-01-24,True
3764,Premium,Annual,2024-12-05,False
3765,Family,Annual,2024-12-31,True
3766,Premium,Monthly,2024-02-12,False
3767,Family,Annual,2024-08-13,False
3768,Family,Annual,2024-07-28,False
3769,Family,Annual,2024-08-12,False
3770,Basic,Annual,2024-01-03,False
3771,Family,Annual,2024-06-21,False
3772,Family,Annual,2024-08-18,False
3773,Premium,Annual,2024-04-19,False
3774,Premium,Monthly,2024-09-26,False
3775,Basic,Annual,2024-08-24,False
3776,Premium,Annual,2024-09-22,False
3777,Premium,Annual,2024-04-06,False
3778,Family,Annual,2024-12-29,False
3779,Basic,Monthly,2024-04-24,False
3780,Family,Annual,2024-02-03,False
3781,Family,Annual,2024-03-19,False
3782,Family,Annual,2024-08-01,False
3783,Premium,Monthly,2024-07-02,False
3784,Basic,Annual,2024-10-19,False
3785,Premium,Annual,2024-03-20,False
3786,Family,Annual,2024-06-05,False
3787,Premium,Annual,2024-03-31,False
3788,Premium,Monthly,2024-01-26,False
3789,Basic,Monthly,2024-04-25,False
3790,Basic,Annual,2024-03-03,False
3791,Family,Annual,2024-01-28,True
3792,Premium,Annual,2024-10-24,False
3793,Premium,Monthly,2024-04-13,False
3794,Family,Annual,2024-07-31,False
3795,Premium,Annual,2024-04-09,False
3796,Premium,Annual,2024-04-19,False
3797,Basic,Annual,2024-11-21,False
3798,Premium,Monthly,2024-09-08,False
3799,Premium,Monthly,2024-08-24,False
3800,Basic,Annual,2024-04-20,False
3801,Basic,Annual,2024-03-18,False
3802,Basic,Annual,2024-03-18,False
3803,Family,Annual,2024-12-03,False
3804,Basic,Annual,2024-09-15,False
3805,Premium,Annual,2024-09-27,False
3806,Basic,Monthly,2024-11-27,False
3807,Family,Annual,2024-09-29,False
3808,Family,Annual,2024-10-01,False
3809,Premium,Monthly,2024-04-03,False
3810,Premium,Annual,2024-09-30,False
3811,Basic,Monthly,2024-01-11,False
3812,Premium,Monthly,2024-08-25,True
3813,Premium,Annual,2024-06-06,False
3814,Basic,Annual,2024-03-18,False
3815,Premium,Annual,2024-10-07,False
3816,Family,Annual,2024-06-13,False
3817,Basic,Monthly,2024-12-19,False
3818,Premium,Monthly,2024-01-25,False
3819,Basic,Monthly,2024-09-26,False
3820,Basic,Annual,2024-07-01,False
3821,Basic,Annual,2024-04-18,False
3822,Basic,Annual,2024-09-10,False
3823,Basic,Monthly,2024-03-08,False
3824,Basic,Monthly,2024-08-02,False
3825,Family,Annual,2024-07-20,False
3826,Family,Annual,2024-04-04,False
3827,Family,Annual,2024-03-26,False
3828,Premium,Monthly,2024-06-14,False
3829,Premium,Monthly,2024-03-30,False
3830,Premium,Annual,2024-11-27,False
3831,Family,Annual,2024-06-06,False
3832,Premium,Annual,2024-01-03,False
3833,Family,Annual,2024-03-10,False
3834,Family,Annual,2024-05-27,False
3835,Family,Annual,2024-02-20,False
3836,Basic,Annual,2024-03-25,False
3837,Family,Annual,2024-09-04,False
3838,Premium,Monthly,2024-02-02,False
3839,Basic,Monthly,2024-05-15,False
3840,Premium,Monthly,2024-09-16,False
3841,Premium,Annual,2024-09-05,False
3842,Basic,Monthly,2024-06-22,False
3843,Family,Annual,2024-03-20,False
3844,Premium,Annual,2024-11-07,False
3845,Premium,Annual,2024-03-28,False
3846,Family,Annual,2024-11-18,False
3847,Family,Annual,2024-07-07,False
3848,Basic,Annual,2024-01-02,False
3849,Family,Annual,2024-01-25,False
3850,Basic,Monthly,2024-10-10,False
3851,Basic,Monthly,2024-10-01,False
3852,Family,Annual,2024-12-13,False
3853,Family,Annual,2024-07-17,False
3854,Basic,Monthly,2024-03-29,False
3855,Premium,Monthly,2024-03-17,False
3856,Premium,Annual,2024-06-16,False
3857,Premium,Monthly,2024-04-26,False
3858,Premium,Monthly,2024-04-08,False
3859,Premium,Annual,2024-07-26,False
3860,Family,Annual,2024-04-21,False
3861,Family,Annual,2024-06-18,False
3862,Basic,Monthly,2024-01-11,False
3863,Family,Annual,2024-09-11,False
3864,Family,Annual,2024-09-26,False
3865,Family,Annual,2024-01-21,False
3866,Family,Annual,2024-01-13,False
3867,Basic,Annual,2024-09-22,False
3868,Basic,Annual,2024-02-23,False
3869,Basic,Monthly,2024-06-21,False
3870,Premium,Annual,2024-11-16,False
3871,Premium,Annual,2024-09-05,False
3872,Premium,Annual,2024-01-28,False
3873,Premium,Annual,2024-02-07,False
3874,Basic,Annual,2024-05-17,False
3875,Family,Annual,2024-06-16,False
3876,Family,Annual,2024-06-19,False
3877,Family,Annual,2024-07-21,False
3878,Premium,Annual,2024-06-03,False
3879,Family,Annual,2024-11-18,False
3880,Family,Annual,2024-08-23,False
3881,Basic,Annual,2024-09-09,False
3882,Family,Annual,2024-10-19,False
3883,Family,Annual,2024-02-20,False
3884,Premium,Monthly,2024-12-12,False
3885,Family,Annual,2024-03-27,False
3886,Basic,Annual,2024-01-09,False
3887,Family,Annual,2024-08-31,False
3888,Family,Annual,2024-11-02,False
3889,Family,Annual,2024-03-10,False
3890,Basic,Monthly,2024-09-17,False
3891,Basic,Annual,2024-05-19,False
3892,Basic,Annual,2024-06-30,False
3893,Family,Annual,2024-11-05,False
3894,Premium,Monthly,2024-02-25,False
3895,Basic,Annual,2024-05-13,False
3896,Family,Annual,2024-08-30,False
3897,Family,Annual,2024-06-05,False
3898,Basic,Monthly,2024-09-25,False
3899,Basic,Monthly,2024-11-02,False
3900,Basic,Monthly,2024-09-25,False
3901,Family,Annual,2024-06-26,False
3902,Family,Annual,2024-01-27,False
3903,Premium,Monthly,2024-09-03,False
3904,Premium,Monthly,2024-06-07,False
3905,Premium,Monthly,2024-12-22,False
3906,Basic,Annual,2024-09-07,False
3907,Basic,Monthly,2024-12-30,False
3908,Basic,Monthly,2024-11-24,True
3909,Family,Annual,2024-08-01,False
3910,Basic,Monthly,2024-01-15,False
3911,Premium,Monthly,2024-02-14,False
3912,Premium,Monthly,2024-12-04,False
3913,Family,Annual,2024-02-16,False
3914,Basic,Monthly,2024-11-16,False
3915,Family,Annual,2024-03-05,False
3916,Basic,Annual,2024-06-06,False
3917,Family,Annual,2024-05-05,False
3918,Premium,Monthly,2024-10-03,False
3919,Premium,Monthly,2024-01-01,False
3920,Family,Annual,2024-02-24,False
3921,Family,Annual,2024-08-04,False
3922,Basic,Annual,2024-02-20,False
3923,Family,Annual,2024-04-18,False
3924,Family,Annual,2024-12-06,False
3925,Basic,Annual,2024-12-08,False
3926,Family,Annual,2024-10-05,False
3927,Basic,Annual,2024-10-09,False
3928,Premium,Annual,2024-10-01,False
3929,Premium,Annual,2024-10-23,False
3930,Basic,Annual,2024-02-08,False
3931,Family,Annual,2024-03-10,False
3932,Premium,Monthly,2024-08-17,False
3933,Premium,Monthly,2024-01-04,False
3934,Premium,Monthly,2024-02-04,False
3935,Family,Annual,2024-02-01,False
3936,Premium,Annual,2024-02-19,False
3937,Family,Annual,2024-06-09,False
3938,Family,Annual,2024-02-15,False
3939,Family,Annual,2024-04-30,False
3940,Basic,Annual,2024-04-23,False
3941,Basic,Annual,2024-03-12,False
3942,Basic,Annual,2024-07-24,False
3943,Premium,Monthly,2024-12-07,False
3944,Family,Annual,2024-08-15,False
3945,Basic,Annual,2024-07-03,False
3946,Premium,Monthly,2024-03-08,False
3947,Basic,Annual,2024-02-04,False
3948,Premium,Monthly,2024-04-26,False
3949,Premium,Monthly,2024-07-20,False
3950,Premium,Monthly,2024-05-21,False
3951,Family,Annual,2024-06-13,True
3952,Family,Annual,2024-02-18,False
3953,Basic,Annual,2024-01-06,False
3954,Family,Annual,2024-02-19,False
3955,Premium,Monthly,2024-08-23,False
3956,Basic,Annual,2024-07-14,False
3957,Family,Annual,2024-12-24,True
3958,Premium,Monthly,2024-07-07,False
3959,Basic,Annual,2024-08-17,False
3960,Basic,Annual,2024-02-01,False
3961,Family,Annual,2024-11-14,False
3962,Family,Annual,2024-11-10,False
3963,Premium,Annual,2024-03-23,False
3964,Premium,Monthly,2024-08-25,False
3965,Basic,Annual,2024-11-27,False
3966,Basic,Monthly,2024-02-27,False
3967,Family,Annual,2024-04-30,False
3968,Premium,Monthly,2024-03-05,False
3969,Basic,Monthly,2024-07-17,False
3970,Basic,Monthly,2024-10-09,False
3971,Family,Annual,2024-10-29,False
3972,Basic,Monthly,2024-03-07,False
3973,Basic,Monthly,2024-12-03,True
3974,Family,Annual,2024-07-31,False
3975,Premium,Annual,2024-01-21,False
3976,Basic,Monthly,2024-11-24,False
3977,Family,Annual,2024-04-30,False
3978,Family,Annual,2024-10-22,False
3979,Family,Annual,2024-07-04,False
3980,Premium,Monthly,2024-12-04,False
3981,Premium,Monthly,2024-05-31,False
3982,Basic,Annual,2024-02-04,False
3983,Premium,Monthly,2024-12-20,False
3984,Family,Annual,2024-07-21,False
3985,Premium,Annual,2024-03-23,False
3986,Premium,Monthly,2024-05-02,False
3987,Premium,Annual,2024-09-10,False
3988,Premium,Monthly,2024-03-11,False
3989,Family,Annual,2024-04-07,False
3990,Premium,Monthly,2024-10-31,False
3991,Family,Annual,2024-11-27,False
3992,Family,Annual,2024-07-06,False
3993,Family,Annual,2024-06-01,False
3994,Basic,Annual,2024-06-19,False
3995,Premium,Monthly,2024-10-23,False
3996,Premium,Monthly,2024-07-15,False
3997,Basic,Annual,2024-12-22,False
3998,Premium,Monthly,2024-05-27,False
3999,Premium,Annual,2024-02-16,False
4000,Basic,Annual,2024-09-24,False
4001,Family,Annual,2024-04-07,False
4002,Basic,Annual,2024-11-26,False
4003,Basic,Monthly,2024-06-01,False
4004,Family,Annual,2024-11-22,False
4005,Family,Annual,2024-12-17,False
4006,Family,Annual,2024-09-17,False
4007,Family,Annual,2024-06-11,False
4008,Family,Annual,2024-04-03,False
4009,Family,Annual,2024-01-19,False
4010,Family,Annual,2024-08-26,False
4011,Family,Annual,2024-12-14,False
4012,Family,Annual,2024-03-28,False
4013,Premium,Monthly,2024-02-15,False
4014,Family,Annual,2024-01-02,False
4015,Basic,Annual,2024-07-24,False
4016,Basic,Monthly,2024-08-11,True
4017,Premium,Annual,2024-04-16,False
4018,Basic,Annual,2024-11-09,False
4019,Premium,Annual,2024-05-26,False
4020,Family,Annual,2024-09-11,False
4021,Family,Annual,2024-11-26,False
4022,Basic,Annual,2024-05-23,False
4023,Family,Annual,2024-11-30,False
4024,Basic,Monthly,2024-06-27,False
4025,Basic,Annual,2024-04-10,False
4026,Basic,Annual,2024-10-17,False
4027,Basic,Monthly,2024-03-21,False
4028,Premium,Annual,2024-08-07,False
4029,Basic,Annual,2024-07-19,True
4030,Premium,Monthly,2024-02-21,False
4031,Family,Annual,2024-06-07,False
4032,Family,Annual,2024-07-16,False
4033,Basic,Annual,2024-01-08,False
4034,Basic,Monthly,2024-07-17,False
4035,Premium,Annual,2024-06-02,False
4036,Basic,Annual,2024-06-16,False
4037,Premium,Monthly,2024-10-31,False
4038,Premium,Annual,2024-11-10,False
4039,Premium,Annual,2024-05-24,False
4040,Family,Annual,2024-11-21,True
4041,Family,Annual,2024-07-23,False
4042,Basic,Annual,2024-07-31,False
4043,Basic,Annual,2024-02-07,False
4044,Basic,Monthly,2024-12-09,False
4045,Basic,Monthly,2024-04-12,False
4046,Family,Annual,2024-12-22,False
4047,Basic,Monthly,2024-05-11,False
4048,Family,Annual,2024-12-27,False
4049,Family,Annual,2024-07-08,False
4050,Premium,Monthly,2024-09-29,False
4051,Premium,Annual,2024-12-19,False
4052,Premium,Annual,2024-07-07,False
4053,Family,Annual,2024-04-17,False
4054,Premium,Monthly,2024-11-18,False
4055,Premium,Monthly,2024-01-26,False
4056,Premium,Monthly,2024-09-22,False
4057,Family,Annual,2024-04-07,False
4058,Premium,Monthly,2024-07-23,False
4059,Premium,Annual,2024-05-27,False
4060,Premium,Annual,2024-09-24,False
4061,Family,Annual,2024-01-24,False
4062,Family,Annual,2024-09-28,False
4063,Basic,Monthly,2024-02-11,False
4064,Premium,Monthly,2024-10-10,False
4065,Premium,Monthly,2024-08-29,False
4066,Family,Annual,2024-02-24,False
4067,Basic,Annual,2024-01-21,False
4068,Premium,Monthly,2024-05-23,False
4069,Family,Annual,2024-05-21,True
4070,Premium,Annual,2024-04-13,True
4071,Family,Annual,2024-09-04,False
4072,Premium,Annual,2024-11-11,False
4073,Family,Annual,2024-07-13,False
4074,Premium,Annual,2024-07-21,False
4075,Family,Annual,2024-01-10,False
4076,Premium,Monthly,2024-11-09,False
4077,Basic,Annual,2024-06-24,False
4078,Premium,Monthly,2024-07-03,True
4079,Premium,Annual,2024-04-06,False
4080,Family,Annual,2024-01-29,False
4081,Basic,Annual,2024-02-28,False
4082,Family,Annual,2024-08-31,False
4083,Premium,Annual,2024-09-25,False
4084,Family,Annual,2024-02-27,False
4085,Premium,Annual,2024-08-28,False
4086,Basic,Annual,2024-10-11,False
4087,Premium,Monthly,2024-07-25,False
4088,Family,Annual,2024-07-03,False
4089,Family,Annual,2024-12-28,False
4090,Basic,Annual,2024-06-14,False
4091,Family,Annual,2024-03-23,False
4092,Basic,Annual,2024-11-25,False
4093,Premium,Monthly,2024-09-09,False
4094,Family,Annual,2024-06-23,False
4095,Premium,Annual,2024-06-26,False
4096,Premium,Annual,2024-02-12,False
4097,Basic,Annual,2024-12-05,False
4098,Family,Annual,2024-12-02,False
4099,Family,Annual,2024-04-15,False
4100,Premium,Monthly,2024-04-30,False
4101,Basic,Annual,2024-12-29,False
4102,Family,Annual,2024-07-11,False
4103,Family,Annual,2024-07-05,False
4104,Premium,Monthly,2024-06-28,False
4105,Premium,Monthly,2024-06-14,False
4106,Premium,Monthly,2024-10-26,False
4107,Basic,Annual,2024-01-12,False
4108,Family,Annual,2024-07-11,True
4109,Premium,Monthly,2024-12-23,False
4110,Family,Annual,2024-07-27,False
4111,Premium,Annual,2024-11-21,False
4112,Basic,Monthly,2024-01-23,False
4113,Premium,Annual,2024-05-08,False
4114,Premium,Annual,2024-02-25,False
4115,Basic,Annual,2024-01-18,False
4116,Basic,Annual,2024-08-18,False
4117,Premium,Annual,2024-11-01,False
4118,Basic,Annual,2024-05-21,True
4119,Premium,Monthly,2024-07-03,False
4120,Family,Annual,2024-01-13,False
4121,Family,Annual,2024-02-21,False
4122,Family,Annual,2024-10-14,False
4123,Premium,Annual,2024-05-19,False
4124,Premium,Annual,2024-09-27,False
4125,Basic,Monthly,2024-11-06,False
4126,Premium,Monthly,2024-09-01,False
4127,Basic,Monthly,2024-01-22,True
4128,Family,Annual,2024-12-19,False
4129,Premium,Annual,2024-02-20,False
4130,Premium,Monthly,2024-03-23,False
4131,Basic,Annual,2024-09-01,False
4132,Family,Annual,2024-11-26,False
4133,Premium,Monthly,2024-08-11,False
4134,Basic,Annual,2024-02-16,False
4135,Basic,Monthly,2024-04-16,False
4136,Basic,Annual,2024-11-15,False
4137,Premium,Annual,2024-02-23,False
4138,Premium,Monthly,2024-02-01,False
4139,Basic,Annual,2024-04-27,False
4140,Family,Annual,2024-03-24,False
4141,Premium,Annual,2024-04-24,True
4142,Basic,Annual,2024-09-30,True
4143,Premium,Monthly,2024-09-07,False
4144,Premium,Annual,2024-10-16,False
4145,Premium,Annual,2024-07-15,False
4146,Premium,Annual,2024-04-26,True
4147,Premium,Annual,2024-11-25,False
4148,Premium,Monthly,2024-07-10,False
4149,Basic,Annual,2024-12-03,True
4150,Family,Annual,2024-05-27,False
4151,Premium,Annual,2024-09-02,False
4152,Premium,Monthly,2024-04-14,False
4153,Family,Annual,2024-06-05,False
4154,Basic,Annual,2024-03-14,False
4155,Basic,Annual,2024-09-05,False
4156,Premium,Monthly,2024-08-22,False
4157,Family,Annual,2024-04-29,False
4158,Family,Annual,2024-06-01,False
4159,Basic,Monthly,2024-02-17,False
4160,Premium,Annual,2024-07-01,False
