ticket_id,user_id,date_opened,issue_type
4930,6947,2024-12-01,Billing
4931,4474,2024-09-11,Technical
4932,7903,2024-03-03,Technical
4933,6715,2024-03-10,Technical
4934,8669,2024-03-16,Account Access
4935,9294,2025-07-16,Technical
4936,263,2024-08-08,Billing
4937,5001,2024-07-20,Billing
4938,5644,2024-09-24,Technical
4939,2705,2024-11-18,Technical
4940,5751,2025-08-02,Billing
4941,6708,2024-10-02,Billing
4942,7500,2025-07-18,General Inquiry
4943,8476,2024-06-27,General Inquiry
4944,2880,2024-08-14,Billing
4945,2698,2024-03-14,Billing
4946,9377,2025-03-05,Account Access
4947,4497,2024-01-03,Technical
4948,5149,2025-03-21,General Inquiry
4949,4217,2025-06-13,Billing
4950,9616,2024-04-15,Technical
4951,997,2024-05-11,General Inquiry
4952,2851,2024-02-25,Account Access
4953,5788,2025-02-13,General Inquiry
4954,6320,2025-02-24,Billing
4955,5410,2025-03-19,Technical
4956,3255,2025-08-09,Technical
4957,5864,2025-10-18,Technical
4958,495,2024-05-25,General Inquiry
4959,7454,2025-10-17,Billing
4960,1855,2024-02-01,Technical
4961,6620,2025-05-07,Billing
4962,8541,2025-05-09,Billing
4963,4744,2024-02-24,General Inquiry
4964,4676,2025-05-17,General Inquiry
4965,7755,2024-08-15,Technical
4966,8910,2024-12-03,Technical
4967,6150,2024-07-31,General Inquiry
4968,2468,2024-03-07,General Inquiry
4969,1496,2024-05-12,Billing
4970,290,2025-10-04,Technical
4971,1036,2024-04-17,Technical
4972,6859,2025-09-12,Technical
4973,9611,2025-09-12,General Inquiry
4974,1402,2024-11-23,Billing
4975,2124,2025-06-07,Technical
4976,273,2024-02-29,Account Access
4977,7333,2025-04-14,Technical
4978,5683,2024-08-27,Technical
4979,2650,2024-10-27,General Inquiry
4980,2753,2024-10-21,General Inquiry
4981,7770,2025-03-07,General Inquiry
4982,1342,2025-09-21,Technical
4983,7458,2025-05-20,Account Access
4984,3707,2025-10-12,Account Access
4985,6355,2025-03-07,Billing
4986,3348,2025-01-14,Billing
4987,785,2025-10-01,Billing
4988,2758,2024-05-26,Technical
4989,2332,2024-08-02,Account Access
4990,1848,2025-10-10,Technical
4991,6976,2024-12-08,General Inquiry
4992,5813,2024-08-31,General Inquiry
4993,2035,2024-11-15,Technical
4994,730,2024-10-13,Technical
4995,5451,2024-08-28,Account Access
4996,1406,2024-05-22,Account Access
4997,4027,2025-01-17,Account Access
4998,3664,2024-09-03,Billing
4999,2666,2025-03-25,Technical
